x = 1.60, y = 3.21, angle = 220x = 3.68, y = 1.00, angle = 290
x = 3.68, y = 1.00, angle = 290
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
x = 1.96, y = 2.44, angle = 125
